"Species","Genus","Allergen.name","Allergen.genus.name","Allergen.family","Databases","Manual.reference","Alternative.molecule.names","Matched.species.names","Match.types"
"Poa_trivialis","Poa","Poa_p_9","Poa_9","AF093: Expansin and expansin-like","SDAPallergen","SDAP: """"""""Beta-expansin; Old Name: Poa p 5, KBG 31, KBG 41, KBG 60, Poa p IX""""""""; http://fermi.utmb.edu/cgi-bin/SDAP/sdap_02?dB_Type=0&allid=38","Poa p 9","Poa_pratensis","3"
"Poa_trivialis","Poa","Poe_1","Poe_1","AF093: Expansin and expansin-like","AllergomeData;AllergenOnline;IUISallergens;SDAPallergen","","Fes e 1;Poa p 1","Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior;Grasses;_June_Grass;_Kentucky_Blue_grass;_Plants;_Poa_pratensis;_Poaceae;Poa_pratensis","1b"
"Poa_trivialis","Poa","Poe_12","Poe_12","AF051: Profilin","AllergomeData","","Poa p 12","Grasses;_June_Grass;_Kentucky_Blue_grass;_Plants;_Poa_pratensis;_Poaceae","1b"
"Poa_trivialis","Poa","Poe_4","Poe_4","AF099: Berberine bridge enzyme","AllergomeData","","Fes e 4;Poa p 4","Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior;Grasses;_June_Grass;_Kentucky_Blue_grass;_Plants;_Poa_pratensis;_Poaceae","1b"
"Poa_trivialis","Poa","Poe_5","Poe_5","AF102: Group 5/6 grass pollen allergen","AllergomeData;AllergenOnline;IUISallergens;SDAPallergen","","Fes e 5;Poa p 5","Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior;Grasses;_June_Grass;_Kentucky_Blue_grass;_Plants;_Poa_pratensis;_Poaceae;Poa_pratensis","1b"
"Poa_trivialis","Poa","Poe_6","Poe_6","AF102: Group 5/6 grass pollen allergen","AllergomeData","","Poa p 6","Grasses;_June_Grass;_Kentucky_Blue_grass;_Plants;_Poa_pratensis;_Poaceae","1b"
"Poa_trivialis","Poa","Poe_7","Poe_7","AF007: EF hand family","AllergomeData","","Fes e 7;Poa p 7","Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior;Grasses;_June_Grass;_Kentucky_Blue_grass;_Plants;_Poa_pratensis;_Poaceae","1b"
"Rumex_acetosella","Rumex","Rum_expansin","Rum_expansin","AF093: Expansin and expansin-like","Uniprot Q9SWD5","","","","4"
"Rumex_thyrsiflorus","Rumex","Rum_expansin","Rum_expansin","AF093: Expansin and expansin-like","Uniprot Q9SWD5","","","","4"
"Senecio_inaequidens","Senecio","Sen_j_MDH","Senecio_MDH","AF014: Lactate/malate dehydrogenase","AllergomeData","http://www.allergome.org/script/dettaglio.php?id_molecule=4060","Sen j MDH","Asteraceae;_Jacobaea_vulgaris;_Mugwort/Ragweed-related_Species;_Plants;_Ragwort;_Senecio_jacobaea;_Stinking_Willie;_Tansy_Ragwort","3"
"Senecio_inaequidens","Senecio","Sen_j_PL","Senecio_PL","AF073: Pectate lyase","AllergomeData","http://www.allergome.org/script/dettaglio.php?id_molecule=4061","Sen j PL","Asteraceae;_Jacobaea_vulgaris;_Mugwort/Ragweed-related_Species;_Plants;_Ragwort;_Senecio_jacobaea;_Stinking_Willie;_Tansy_Ragwort","3"
"Senecio_jacobaea","Senecio","Sen_j_MDH","Senecio_MDH","AF014: Lactate/malate dehydrogenase","AllergomeData","http://www.allergome.org/script/dettaglio.php?id_molecule=4060","Sen j MDH","Asteraceae;_Jacobaea_vulgaris;_Mugwort/Ragweed-related_Species;_Plants;_Ragwort;_Senecio_jacobaea;_Stinking_Willie;_Tansy_Ragwort","1"
"Senecio_jacobaea","Senecio","Sen_j_PL","Senecio_PL","AF073: Pectate lyase","AllergomeData","http://www.allergome.org/script/dettaglio.php?id_molecule=4061","Sen j PL","Asteraceae;_Jacobaea_vulgaris;_Mugwort/Ragweed-related_Species;_Plants;_Ragwort;_Senecio_jacobaea;_Stinking_Willie;_Tansy_Ragwort","1"
"Senecio_vernalis","Senecio","Sen_j_MDH","Senecio_MDH","AF014: Lactate/malate dehydrogenase","AllergomeData","http://www.allergome.org/script/dettaglio.php?id_molecule=4060","Sen j MDH","Asteraceae;_Jacobaea_vulgaris;_Mugwort/Ragweed-related_Species;_Plants;_Ragwort;_Senecio_jacobaea;_Stinking_Willie;_Tansy_Ragwort","3"
"Senecio_vernalis","Senecio","Sen_j_PL","Senecio_PL","AF073: Pectate lyase","AllergomeData","http://www.allergome.org/script/dettaglio.php?id_molecule=4061","Sen j PL","Asteraceae;_Jacobaea_vulgaris;_Mugwort/Ragweed-related_Species;_Plants;_Ragwort;_Senecio_jacobaea;_Stinking_Willie;_Tansy_Ragwort","3"
"Setaria_viridis","Setaria","Pan_1","Pan_1","AF093: Expansin and expansin-like","AllergomeData","","Set it 1","Foxtail_Millet;_Grasses;_Plants;_Poaceae;_Setaria_italica","1b"
"Setaria_viridis","Setaria","Pan_12","Pan_12","AF051: Profilin","AllergomeData","","Set it 12","Foxtail_Millet;_Grasses;_Plants;_Poaceae;_Setaria_italica","1b"
"Setaria_viridis","Setaria","Pan_4","Pan_4","AF099: Berberine bridge enzyme","allergen added based on Grass taxonomy","","","","1b"
"Setaria_viridis","Setaria","Pan_7","Pan_7","AF007: EF hand family","allergen added based on Grass taxonomy","","","","1b"
"Setaria_viridis","Setaria","Set_it_11","Setaria_11","AF087: Ole e 1 family","AllergomeData","","Set it 11","Foxtail_Millet;_Grasses;_Plants;_Poaceae;_Setaria_italica","3"
"Setaria_viridis","Setaria","Set_it_13","Setaria_13","AF057: Polygalacturonase","AllergomeData","","Set it 13","Foxtail_Millet;_Grasses;_Plants;_Poaceae;_Setaria_italica","3"
"Taraxacum_sect._Erythrosperma","Taraxacum","Art_v_1","Artemisia_1","AF059: Plant defensin","cross reactivity with Artemisia vulgaris in Yong et al. 2007","","Art v 1","Artemisia_vulgaris","4"
"Taraxacum_sect._Erythrosperma","Taraxacum","Art_v_4","Artemisia_4","AF051: Profilin","cross reactivity with Artemisia vulgaris in Yong et al. 2007","","Art v 4","Artemisia_vulgaris","4"
"Taraxacum_sect._Erythrosperma","Taraxacum","Art_v_6","Artemisia_6","AF073: Pectate lyase","cross reactivity with Artemisia vulgaris in Yong et al. 2007","","Art v 6","Artemisia_vulgaris","4"
"Taraxacum_sect._Ruderalia","Taraxacum","Art_v_1","Artemisia_1","AF059: Plant defensin","cross reactivity with Artemisia vulgaris in Yong et al. 2007","","Art v 1","Artemisia_vulgaris","4"
"Taraxacum_sect._Ruderalia","Taraxacum","Art_v_4","Artemisia_4","AF051: Profilin","cross reactivity with Artemisia vulgaris in Yong et al. 2007","","Art v 4","Artemisia_vulgaris","4"
"Taraxacum_sect._Ruderalia","Taraxacum","Art_v_6","Artemisia_6","AF073: Pectate lyase","cross reactivity with Artemisia vulgaris in Yong et al. 2007","","Art v 6","Artemisia_vulgaris","4"
